area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;070150;005302;081;01;1;1;1;3;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;34,2032989208565;070150005302;07015000530208101;070150005302081011;202602
1;070150;005302;081;02;1;1;2;3;3;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;34,2032989208565;070150005302;07015000530208102;070150005302081021;202602
1;070150;005302;081;04;1;1;1;2;2;2;1;1;2;2;0;1;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2813;34,2032989208565;070150005302;07015000530208104;070150005302081041;202602
1;070150;005302;081;07;1;1;1;3;2;4;2;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;34,2032989208565;070150005302;07015000530208107;070150005302081071;202602
1;070150;005302;081;08;1;1;2;3;2;2;3;1;2;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;34,2032989208565;070150005302;07015000530208108;070150005302081081;202602
1;070150;005302;081;09;1;1;1;3;1;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;34,2032989208565;070150005302;07015000530208109;070150005302081091;202602
1;070150;005402;075;01;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2812;61,5460101209096;070150005402;07015000540207501;070150005402075011;202602
1;070150;005402;075;02;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;61,5460101209096;070150005402;07015000540207502;070150005402075021;202602
1;070150;005402;075;03;1;1;1;3;3;4;3;1;3;3;1;0;1;1;1; ; ;1; ; ;1;2;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;61,5460101209096;070150005402;07015000540207503;070150005402075031;202602
1;070150;005402;075;04;1;1;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;61,5460101209096;070150005402;07015000540207504;070150005402075041;202602
1;070150;005402;075;05;1;1;1;2;3;4;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2812;61,5460101209096;070150005402;07015000540207505;070150005402075051;202602
1;070150;005402;075;06;1;1;1;3;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2; ;2812;61,5460101209096;070150005402;07015000540207506;070150005402075061;202602
1;070150;005402;075;08;1;1;1;3;3;2;3;1;2;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;61,5460101209096;070150005402;07015000540207508;070150005402075081;202602
1;070150;005603;081;01;1;1;1;3;1;4;2;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;32,0913915284601;070150005603;07015000560308101;070150005603081011;202602
1;070150;005603;081;03;1;1;1;3;2;4;2;1;1;4;3;0;1;1;3; ; ;1; ; ;1;1;1;2;4;130; ; ; ;2; ;1;1;2; ;2; ;2; ;1;22;2; ;2; ;2813;32,0913915284601;070150005603;07015000560308103;070150005603081031;202602
1;070150;005603;081;05;1;1;4;3;3;4;3;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;32,0913915284601;070150005603;07015000560308105;070150005603081051;202602
1;070150;005603;081;06;1;1;5;3;2;5;2;4;1;2;2;0;1;1;3; ; ;1; ; ;1;1;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;32,0913915284601;070150005603;07015000560308106;070150005603081061;202602
1;070150;005603;081;07;1;1;1;3;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;32,0913915284601;070150005603;07015000560308107;070150005603081071;202602
1;070150;005603;081;08;1;1;1;3;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;32,0913915284601;070150005603;07015000560308108;070150005603081081;202602
1;070150;005603;081;09;1;1;1;3;2;5;2;1;3;4;3;0;1;1;3; ; ;1; ; ;2;3;1;2;5;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;28;2; ;2; ;2813;32,0913915284601;070150005603;07015000560308109;070150005603081091;202602
1;070150;006103;081;01;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,170647919463;070150006103;07015000610308101;070150006103081011;202602
1;070150;006103;081;02;1;3;2;1;1;2;1;1;1;3;2;0;1;1;2; ; ;5; ; ;1;1;1;2;4;170; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,170647919463;070150006103;07015000610308102;070150006103081021;202602
1;070150;006103;081;03;1;3;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,170647919463;070150006103;07015000610308103;070150006103081031;202602
1;070150;006103;081;05;1;3;1;3;1;2;1;1;1;3;2;0;1;1;2; ; ;5; ; ;1;1;1;2;4;200; ; ; ;1;2;2; ;2; ;2; ;1;0;1;70;2; ;2; ;2812;27,170647919463;070150006103;07015000610308105;070150006103081051;202602
1;070150;006103;081;06;1;3;1;3;2;2;2;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;120; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2812;27,170647919463;070150006103;07015000610308106;070150006103081061;202602
1;070150;006103;081;08;1;3;2;1;1;2;1;1;1;3;2;0;1;1;2; ; ;5; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,170647919463;070150006103;07015000610308108;070150006103081081;202602
1;070150;006103;081;10;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,170647919463;070150006103;07015000610308110;070150006103081101;202602
1;070150;006702;063;01;1;1;1;3;2;4;2;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;69,084625019333;070150006702;07015000670206301;070150006702063011;202602
1;070150;006702;063;03;1;1;1;3;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;69,084625019333;070150006702;07015000670206303;070150006702063031;202602
1;070150;006702;063;05;1;1;1;3;2;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;69,084625019333;070150006702;07015000670206305;070150006702063051;202602
1;070150;006702;063;06;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;69,084625019333;070150006702;07015000670206306;070150006702063061;202602
1;070150;006702;063;07;1;1;1;3;2;4;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;69,084625019333;070150006702;07015000670206307;070150006702063071;202602
1;070150;007901;081;01;1;1;1;3;2;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;323,224155575711;070150007901;07015000790108101;070150007901081011;202602
1;070150;007901;081;02;1;1;2;3;2;2;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;323,224155575711;070150007901;07015000790108102;070150007901081021;202602
1;070150;007901;081;03;1;1;4;3;2;5;2;1;1;1;0;0;2;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;323,224155575711;070150007901;07015000790108103;070150007901081031;202602
1;070150;007901;081;04;1;1;2;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;340;2;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2812;323,224155575711;070150007901;07015000790108104;070150007901081041;202602
1;070150;007901;081;05;1;1;4;2;2;4;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;323,224155575711;070150007901;07015000790108105;070150007901081051;202602
1;070150;007901;081;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;323,224155575711;070150007901;07015000790108106;070150007901081061;202602
1;070150;007901;081;08;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;15;2; ;2; ;2812;323,224155575711;070150007901;07015000790108108;070150007901081081;202602
1;070150;008203;063;01;1;1;1;2;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;1;100;2; ;2; ;2; ;2; ;2; ;2811;24,5543878363898;070150008203;07015000820306301;070150008203063011;202602
1;070150;008203;063;02;1;1;1;2;2;2;2;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2811;24,5543878363898;070150008203;07015000820306302;070150008203063021;202602
1;070150;008203;063;03;1;1;1;2;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;600;2;2;2;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2811;24,5543878363898;070150008203;07015000820306303;070150008203063031;202602
1;070150;008203;063;04;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;24,5543878363898;070150008203;07015000820306304;070150008203063041;202602
1;070150;008203;063;05;1;1;1;2;1;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;1;2;2; ;2; ;2; ;1;80;1;100;2; ;2; ;2811;24,5543878363898;070150008203;07015000820306305;070150008203063051;202602
1;070150;008203;063;06;1;1;1;2;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;700; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;24,5543878363898;070150008203;07015000820306306;070150008203063061;202602
1;070150;008203;063;07;1;1;1;2;1;2;1;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;2;2; ;2; ;2; ;1;80;1;90;2; ;2; ;2811;24,5543878363898;070150008203;07015000820306307;070150008203063071;202602
1;070150;010002;055;01;1;1;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;311,143193134224;070150010002;07015001000205501;070150010002055011;202602
1;070150;010002;055;02;1;1;2;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;311,143193134224;070150010002;07015001000205502;070150010002055021;202602
1;070150;010002;055;03;1;1;2;6;2;2;1;1;2;3;2;0;2;4;1; ; ;1; ; ;1;2;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;311,143193134224;070150010002;07015001000205503;070150010002055031;202602
1;070150;010002;055;05;1;1;1;3;2;4;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;60;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;311,143193134224;070150010002;07015001000205505;070150010002055051;202602
1;070150;010002;055;06;1;1;4;3;1;4;2;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;311,143193134224;070150010002;07015001000205506;070150010002055061;202602
1;070150;010002;055;07;1;1;1;3;1;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;311,143193134224;070150010002;07015001000205507;070150010002055071;202602
1;070150;010002;055;08;1;1;1;3;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2813;311,143193134224;070150010002;07015001000205508;070150010002055081;202602
1;070150;010202;055;01;1;1;5;3;2;7;3;6;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;538,539406989436;070150010202;07015001020205501;070150010202055011;202602
1;070150;010202;055;02;1;1;1;3;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;538,539406989436;070150010202;07015001020205502;070150010202055021;202602
1;070150;010202;055;03;1;3;1;3;2;4;2;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2813;538,539406989436;070150010202;07015001020205503;070150010202055031;202602
1;070150;010202;055;04;1;1;4;3;1;4;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;538,539406989436;070150010202;07015001020205504;070150010202055041;202602
1;070150;010202;055;05;1;1;3;3;2;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;2;1;2;5;50; ; ; ;2; ;1;1;2; ;2; ;2; ;1;25;2; ;2; ;2813;538,539406989436;070150010202;07015001020205505;070150010202055051;202602
1;070150;010202;055;06;1;1;1;3;2;4;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2813;538,539406989436;070150010202;07015001020205506;070150010202055061;202602
1;070150;010202;055;07;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;538,539406989436;070150010202;07015001020205507;070150010202055071;202602
1;070150;010902;081;01;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;91,218481571008;070150010902;07015001090208101;070150010902081011;202602
1;070150;010902;081;02;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;160;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;91,218481571008;070150010902;07015001090208102;070150010902081021;202602
1;070150;010902;081;03;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;91,218481571008;070150010902;07015001090208103;070150010902081031;202602
1;070150;010902;081;04;1;1;1;2;3;2;1;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;91,218481571008;070150010902;07015001090208104;070150010902081041;202602
1;070150;010902;081;05;1;1;1;3;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2812;91,218481571008;070150010902;07015001090208105;070150010902081051;202602
1;070150;010902;081;06;1;1;4;3;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;91,218481571008;070150010902;07015001090208106;070150010902081061;202602
1;070150;010902;081;07;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2812;91,218481571008;070150010902;07015001090208107;070150010902081071;202602
1;070150;011901;055;01;1;1;3;3;3;4;2;1;2;1;0;0;1;1;1; ; ;1; ; ;1;2;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;24,4495459399067;070150011901;07015001190105501;070150011901055011;202602
1;070150;011901;055;02;1;1;2;1;3;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2812;24,4495459399067;070150011901;07015001190105502;070150011901055021;202602
1;070150;011901;055;04;1;1;1;3;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;24,4495459399067;070150011901;07015001190105504;070150011901055041;202602
1;070150;011901;055;05;1;1;1;2;2;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;24,4495459399067;070150011901;07015001190105505;070150011901055051;202602
1;070150;011901;055;06;1;1;2;3;2;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;24,4495459399067;070150011901;07015001190105506;070150011901055061;202602
1;070150;011901;055;07;1;1;3;3;2;2;1;1;1;1;1;0;2;1;1; ; ;1; ; ;1;2;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;24,4495459399067;070150011901;07015001190105507;070150011901055071;202602
1;070150;012605;075;01;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;1;1;2; ;1;10;2; ;2; ;2; ;2; ;2813;43,3428819741435;070150012605;07015001260507501;070150012605075011;202602
1;070150;012605;075;02;1;3;1;3;2;4;2;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;43,3428819741435;070150012605;07015001260507502;070150012605075021;202602
1;070150;012605;075;03;1;3;5;3;2;4;2;4;2;2;2;0;1;1;2; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;43,3428819741435;070150012605;07015001260507503;070150012605075031;202602
1;070150;012605;075;04;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;43,3428819741435;070150012605;07015001260507504;070150012605075041;202602
1;070150;012605;075;05;1;3;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;43,3428819741435;070150012605;07015001260507505;070150012605075051;202602
1;070150;012605;075;06;1;3;5;3;2;4;2;6;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;43,3428819741435;070150012605;07015001260507506;070150012605075061;202602
1;070150;012605;075;07;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;43,3428819741435;070150012605;07015001260507507;070150012605075071;202602
1;070150;012903;063;01;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;32,7658437639017;070150012903;07015001290306301;070150012903063011;202602
1;070150;012903;063;02;1;1;4;3;3;4;3;1;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;32,7658437639017;070150012903;07015001290306302;070150012903063021;202602
1;070150;012903;063;03;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2813;32,7658437639017;070150012903;07015001290306303;070150012903063031;202602
1;070150;012903;063;04;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;4;110; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;32,7658437639017;070150012903;07015001290306304;070150012903063041;202602
1;070150;012903;063;05;1;1;2;3;1;4;3;1;3;2;1;0;1;1;1; ; ;1; ; ;1;2;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;32,7658437639017;070150012903;07015001290306305;070150012903063051;202602
1;070150;012903;063;07;1;1;1;2;2;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;1;1;2; ;2; ;2; ;2; ;1;26;2; ;2; ;2813;32,7658437639017;070150012903;07015001290306307;070150012903063071;202602
1;070150;012903;063;10;1;3;4;3;2;2;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;32,7658437639017;070150012903;07015001290306310;070150012903063101;202602
1;070150;013103;055;01;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2812;28,302756502094;070150013103;07015001310305501;070150013103055011;202602
1;070150;013103;055;02;1;1;1;2;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;28,302756502094;070150013103;07015001310305502;070150013103055021;202602
1;070150;013103;055;03;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;1;70;2; ;2; ;2; ;2812;28,302756502094;070150013103;07015001310305503;070150013103055031;202602
1;070150;013103;055;04;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;330;2;2;2;1;2;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2812;28,302756502094;070150013103;07015001310305504;070150013103055041;202602
1;070150;013103;055;05;1;1;1;2;1;1;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;3;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2812;28,302756502094;070150013103;07015001310305505;070150013103055051;202602
1;070150;013103;055;06;1;1;1;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2812;28,302756502094;070150013103;07015001310305506;070150013103055061;202602
1;070150;013103;055;07;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;400; ; ; ;1;2;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2812;28,302756502094;070150013103;07015001310305507;070150013103055071;202602
1;070150;014201;055;01;1;1;5;6;2;4;2;6;2;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;84,7660689749217;070150014201;07015001420105501;070150014201055011;202602
1;070150;014201;055;02;1;1;4;3;2;4;2;1;1;1;0;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;84,7660689749217;070150014201;07015001420105502;070150014201055021;202602
1;070150;014201;055;03;1;1;1;3;2;4;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;84,7660689749217;070150014201;07015001420105503;070150014201055031;202602
1;070150;014201;055;04;1;1;1;2;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;84,7660689749217;070150014201;07015001420105504;070150014201055041;202602
1;070150;014201;055;05;1;1;1;3;2;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;84,7660689749217;070150014201;07015001420105505;070150014201055051;202602
1;070150;014201;055;06;1;1;1;3;2;2;2;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;84,7660689749217;070150014201;07015001420105506;070150014201055061;202602
1;070150;014201;055;07;1;1;1;3;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2812;84,7660689749217;070150014201;07015001420105507;070150014201055071;202602
1;070150;014203;075;01;1;1;2;3;2;4;1;1;1;1;0;0;1;1;1; ; ;1; ; ;1;1;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;47,7104533322456;070150014203;07015001420307501;070150014203075011;202602
